,R,AT,KT,KI
0,50,0.3150844496214327,0.14387061450309513,0.14782608695652177
1,100,0.38072947142578506,0.2259255436546066,0.22717391304347823
2,150,0.4119145600627082,0.2649032848387489,0.28695652173913044
3,200,0.40372120496160663,0.2546448858773446,0.22717391304347823
4,250,0.43209021663863884,0.29011971907779044,0.25217391304347825
5,300,0.4348042138739813,0.29349259130552274,0.28695652173913044
