,R,AT,KT,KI
0,50,0.23966220151426906,0.04956225696916727,0.020652173913043526
1,100,0.2140628047591184,0.017576861483937334,0.021739130434782594
2,150,0.26278659611992944,0.07850190292675885,0.08043478260869563
3,200,0.2885410513880685,0.11068327165311576,0.12499999999999989
4,250,0.250272034820457,0.0628262438753866,0.07173913043478264
5,300,0.31325780162989464,0.14156590135850744,0.13260869565217404
