,R,AT,KT,KI
0,50,0.6242535599448783,0.5752792068530175,0.591380659278216
1,100,0.6833846153846154,0.6437921224402867,0.650361749309522
2,150,0.744049459041731,0.7123325428845027,0.7075406849494152
3,200,0.8114614070507843,0.7882247601832707,0.7811995398562578
4,250,0.8026213137775003,0.7779158467310255,0.7563644352065431
5,300,0.8330197554092192,0.8124447798114742,0.816814980388849
