,R,AT,KT,KI
0,50,0.7026505486093391,0.6696116386637854,0.6674603174603175
1,100,0.7442601938636546,0.7158447525253819,0.7179365079365079
2,150,0.755529798126147,0.7283661123138616,0.7287301587301588
3,200,0.760080221255398,0.7334224052319972,0.7323809523809524
4,250,0.7643865893098012,0.7382073083106904,0.74
5,300,0.7661120454582565,0.7401244754685423,0.7503174603174603
