,R,AT,KT,KI
0,50,0.7859307221229905,0.7617322217492933,0.765007740026332
1,100,0.8371224865817511,0.8188208413574894,0.8170980560090837
2,150,0.8761389613316591,0.8622542457463181,0.8598707410856377
3,200,0.8811399181613806,0.8678174476626512,0.8684633030203581
4,250,0.8909690735052735,0.8787550959290684,0.8813286426109606
5,300,0.895253335075029,0.8835247855982581,0.8802238447955195
