,R,AT,KT,KI
0,50,0.6927734108555431,0.4946910618062602,0.4891602371508488
1,100,0.7233224012493075,0.5470035367605182,0.5499354736045545
2,150,0.7473670940088054,0.5873261198199589,0.5864210714214604
3,200,0.7614695703685228,0.6110974196761623,0.6117037342096348
4,250,0.7735169669901925,0.6311066109079473,0.6344505480073188
5,300,0.7871954926119519,0.6538025665962341,0.6526245480610752
