,R,AT,KT,KI
0,50,0.6736571829548355,0.6365324112152548,0.6330713505511113
1,100,0.8023712248658175,0.7801379105200965,0.7740055529155985
2,150,0.8406742007147686,0.8228271492212227,0.8231810123959392
3,200,0.8549547946756376,0.8387395337878334,0.8322767205397531
4,250,0.8673069734938976,0.8524670642500748,0.8503759491477907
5,300,0.8728017895922799,0.8585857087737985,0.8589740297136456
