,R,AT,KT,KI
0,50,0.3852654603300855,0.07928047074378475,0.08685422881379068
1,100,0.47592888533759486,0.29328637062690954,0.29385646440590596
2,150,0.4148936170212766,0.10983086116399754,0.10688873656212439
3,200,0.3538011695906433,0.0,0.0
4,250,0.5095238095238095,0.32139884069051383,0.3272335467051716
5,300,0.48778501628664495,0.30561582009849797,0.3194803824908403
