,R,AT,KT,KI
0,50,0.6349910558686375,0.3718659820211543,0.381494795539437
1,100,0.6136142087493992,0.31958852603228816,0.3197198409501174
2,150,0.6291782230066526,0.3657291647489229,0.36308336058367696
3,200,0.6295831514622435,0.3670091297626107,0.36647066079402346
4,250,0.6543300040922058,0.41605209921893105,0.41286094430814924
5,300,0.6579464550943204,0.4256903984128949,0.42558123914587564
