,R,AT,KT,KI
0,50,0.387651620600517,0.06558502566566138,0.04643569083203036
1,100,0.4943068318018378,0.2824942590488595,0.25892909786064466
2,150,0.5002007226013649,0.30474306033092124,0.3057091033765774
3,200,0.49979834644081467,0.30418191168176045,0.2934242916425167
4,250,0.5181357649442756,0.32575033739974946,0.3085765506316125
5,300,0.4956229641693811,0.2847566549419345,0.2664716935557947
