,R,AT,KT,KI
0,50,0.30102587658857755,0.18011223442211277,0.1818071718762042
1,100,0.7810769230769231,0.7531848480713248,0.7360502906343631
2,150,0.8707882534775889,0.8550390992855619,0.8647029213975362
3,200,0.8538592949215716,0.8361417433243861,0.8172008391885038
4,250,0.8904665314401623,0.8770851134442683,0.8662730590011434
5,300,0.92505487613672,0.9159512524078989,0.9154784885911749
