,R,AT,KT,KI
0,50,0.19986410405746458,-0.00024026199228677214,0.006521739130434745
1,100,0.22430271113711722,0.030355290069648655,0.02934782608695652
2,150,0.2039976484420929,0.005020859828275714,-0.0010869565217390686
3,200,0.19787359716479622,-0.002652370090359568,0.007608695652173925
4,250,0.22000197843505787,0.025065810639919306,0.020652173913043526
5,300,0.20632081097197377,0.00794795900211398,0.008695652173912993
