,R,AT,KT,KI
0,50,0.7695202857871906,0.743911413860052,0.7444444444444445
1,100,0.7502363213971001,0.7224844837930311,0.7263492063492063
2,150,0.7872275346920378,0.763585833674782,0.7633333333333334
3,200,0.787009332190396,0.7633438305862614,0.7615873015873016
4,250,0.8072578941381048,0.7858422655392648,0.7811111111111111
5,300,0.8025243701320968,0.7805825190079628,0.775079365079365
