,R,AT,KT,KI
0,50,0.6637871239093636,0.44007719062239226,0.43817269178154794
1,100,0.6877310359870823,0.47903746138256886,0.4752333485490977
2,150,0.7116274559242809,0.5242748934482704,0.5185025342710858
3,200,0.718759743094095,0.538449973938509,0.5353091163310284
4,250,0.7212463801600464,0.5428825221239624,0.5457817605163098
5,300,0.7242313420063307,0.5464023809466229,0.5507035737151778
