,R,AT,KT,KI
0,50,0.13780431786862654,0.0,0.0
1,100,0.1636923076923077,0.0,0.0
2,150,0.3009273570324575,0.169011032086253,0.17038786828732433
3,200,0.29833825128125485,0.17374116344702561,0.17390881523459245
4,250,0.297394289280699,0.1711942594866559,0.17536962179522675
5,300,0.47365945437441204,0.39084557311672474,0.39064048832234843
