,R,AT,KT,KI
0,50,0.3537482600914695,0.0,0.0
1,100,0.353775469436676,0.0,0.0
2,150,0.35377358490566035,0.0,0.0
3,200,0.3538011695906433,0.0,0.0
4,250,0.524822695035461,0.2969237904046348,0.28008020373808384
5,300,0.5272801302931596,0.309721431166469,0.3089934165174627
