,R,AT,KT,KI
0,50,0.339739856338575,0.1746844903392999,0.1554347826086957
1,100,0.3758533255314999,0.21983890917441085,0.22934782608695647
2,150,0.2905153831079757,0.11314792401553442,0.07065217391304346
3,200,0.3174837566450089,0.1468818949753764,0.12608695652173918
4,250,0.2652092195073697,0.08157553835254483,0.060869565217391286
5,300,0.2685350824885709,0.08570575220648935,0.06847826086956521
