,R,AT,KT,KI
0,50,0.4719626168224299,0.2889902417447431,0.29430097099766506
1,100,0.4738314023172193,0.2955259812047535,0.2977046643382957
2,150,0.4807306302689683,0.30478953431704614,0.29816521549062347
3,200,0.5155273240572696,0.34309177307322747,0.33186291325414863
4,250,0.4915906788247214,0.3172210286007333,0.31330396794337345
5,300,0.49185667752442996,0.31790282057723507,0.28563325569092035
