,R,AT,KT,KI
0,50,0.7445936463383516,0.7162151068294125,0.7282539682539683
1,100,0.767091244091965,0.7412123941223762,0.7385714285714287
2,150,0.7931356450626228,0.7701506264850696,0.769047619047619
3,200,0.8048812046127222,0.7832013080926472,0.7792063492063492
4,250,0.8136934652950449,0.7929926992996663,0.7852380952380953
5,300,0.8135786947079666,0.7928651543606806,0.7820634920634921
